doc_id,label_name,text
doc_000634,Sci/Tech,"Google Froogle Adds Product Reviews. Google Froogle Adds Product Reviews  Almost at the end of the Holiday online shopping season (unless you're going overnight delivery) Google has broken the mold of their Froogle shopping comparison search engine (not the Jello mold, but the Beta mold) and added 3rd Party product reviews.  Google said that the product reviews ..."
doc_005528,Business,"AMD shares drop on Q3 warning. SAN FRANCISCO (CBS.MW) -- Advanced Micro Devices Inc. shares fell Tuesday after it said third-quarter sales will come in below those reported in the second quarter, citing softness in its flash memory business."
doc_000689,Sci/Tech,"Samsung, Sony Enter Cross-License Agreement. Two of the world #39;s consumer electronics giants, Samsung Electronics Co. Ltd. and Sony Corp., have signed a cross-license agreement detailing mutual usage of patents across major product lines owned by the two companies."
doc_001936,Sports,Towns Celebrate and Hope Amir Can Strike Gold. Amir Khans victory sparked scenes of celebration tonight in the two towns where the boxing sensation lives and trains. Family and friends in Bolton and Bury heaped praise on the
doc_001457,World,"Russian move clears way to bring Kyoto into force. The Russian government approved the Kyoto Protocol on Thursday, giving decisive support to the long-delayed climate change treaty that should allow it to come into force worldwide."
doc_003498,World,"Activists to promote Buddha's birthplace as 'world peace city' (AFP). AFP - Buddhists from around the world will gather in revolt-hit Nepal this month to consider ways to promote Buddha's birthplace, Lumbini in the country's southwest, as a  quot;world peace city. quot;"
doc_002089,Sports,"Klitschko . . . . v . . . .Williams. Round-by-round action as Danny Williams takes on Vitali Klitschko for the WBC heavyweight title. Build-up: The atmosphere is building at the Mandalay Bay Casino, Las Vegas with a strong British presence on hand to cheer for Williams."
doc_003551,World,"Six Are Charged in Finnish Telecom Probe (AP). AP - The former chief executive of Sonera and five other people were charged Monday with gross violation of Finland's communications secrecy laws, following an investigation into the telecommunications company."
doc_002491,Sports,Linebacker #39;s future in Miami uncertain. The Dolphins #39; nightmare got worse Tuesday with news that linebacker Junior Seau will miss the rest of the season with a pectoral injury.
doc_002332,Business,"Aerospace subsidy stand-off goes on. EUROPEAN Union trade commissioner Peter Mandelson and Robert Zoellick, his US counterpart, failed to make headway on a trans-Atlantic stand-off over subsidies for Airbus and Boeing at a meeting yesterday, saying the dispute remains headed for World Trade"
doc_002615,Business,"3M Profit Misses Wall Street Estimates. CHICAGO (Reuters) - 3M Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MMM.N target=/stocks/quickinfo/fullquote""&gt;MMM.N&lt;/A&gt; on Monday reported a 17  percent rise in third-quarter earnings due in part to the weak  dollar, but the diversified manufacturer's results fell short  of Wall Street's estimates for the first time in nearly four  years, sending shares down 5 percent."
doc_004140,World,"Colombia Leader Pardons 23 Jailed Rebels. President Alvaro Uribe pardoned 23 jailed Marxist rebels Thursday as a goodwill gesture and said he hoped guerrilla leaders will respond by freeing hostages, though the leaders previously have said they would not reciprocate."
doc_000555,Sci/Tech,VoIP picks up momentum. The number of U.S. Internet telephony subscribers is expected to surge to 1 million by the end of 2004.
doc_000444,Sci/Tech,"German Security Firm Hires Hacker Awaiting Trial. A German security firm has hired the teen accused of writing the Sasser and Netsky worms, a move that sends a dangerous message to hackers, anti-virus firms said Monday."
doc_002692,Sports,"Kidd   Practices,   Might   Play   Monday.   EAST   RUTHERFORD,   NJ   (Sports   Network)   -   New   Jersey   guard      Jason   Kidd   practiced   with   the   team   for   the   first   time   since      undergoing   knee   surgery   in   July   and   he   could   be   on   the   court      Monday."
doc_003943,Sports,"Must-wins for Marlins. Big Day: This is probably the Marlins #39; last chance to get back in the wild-card race in earnest, their final Hail Mary play. If they sweep this doubleheader -- rescheduled, because of Hurricane"
doc_002932,World,"Ex-US marine: I killed Iraqi civilians. A former US marine has said his unit killed more than 30 innocent Iraqi civilians in just two days. In graphic testimony presented to a Canadian asylum tribunal on Monday, Sergeant Jimmy Massey #39;s evidence"
doc_005240,Business,"Negative sentiment towards US stock market rises. NEW YORK, August 17 (New Ratings)  Analysts at Merrill Lynch say that a recent survey of global fund managers demonstrates continuously increasing negative sentiments towards the US stock market trends."
doc_004178,Sci/Tech,"Linux hurricane sinking SCO. SPEAKING AT the Etre conference in Cannes, the darling of the IT industry and president and CEO of SCO, Darl McBride warned everyone in sight about the risk of not protecting their intellectual property from open source  quot;bandits quot; -or so the journos that"
doc_005136,Sports,"High-water mark. FOXBOROUGH -- By the end of a 24-3 Patriots win over the Baltimore Ravens yesterday, the Patriots didn't know whether to sack Kyle Boller or to hug him."
doc_004609,Business,"Stocks surge on Bush win. Stocks surged Wednesday, with the Dow Jones industrials posting triple-digit gains as investors expressed relief following Sen. John Kerry #39;s concession to President Bush."
doc_004492,Sports,UPDATE 2-Jayasuriya leads Sri Lanka fightback in Karachi. Sanath Jayasuriya struck a cavalier 96 not out to lead Sri Lanka #39;s fightback against Pakistan after a century by Inzamam-ul-Haq on the third day of the second test on Saturday.
doc_001993,World,Tennis: Henman battles through. Tim Henman overcomes a back injury to beat Ivo Karlovic at the US Open.
doc_002379,Business,"Stock Futures Whipsaw After Jobs Data. US stock futures fell on Friday then quickly rebounded, after a US report showed job growth in August came in slightly below expectations."
doc_003162,Business,"Stocks off slightly despite oil news. A brokerage firm #39;s negative outlook for the semiconductor industry pushed down tech shares yesterday, while the broader market was little changed as a jump in jobless claims offset investors #39; relief over declining oil prices."
doc_004160,Sci/Tech,Intel Pushes Dual-Core Tech to Mainstream. Intel is on track to introduce work-sharing dual-core processors across all its product lines by the end of next year. The technology is part of a strategy shift at Intel away from processor speed and toward performance.
doc_005748,Sports,"Carl Lewis Says Olympic Sprints Weren #39;t Dimmed By Drug Scandals. Carl Lewis, who won the Olympic 100 meters in 1988 after Ben Johnson was thrown out for using steroids, said Justin Gatlin and Yuliya Nesterenko #39;s sprint victories weren #39;t dimmed by doping scandals that dwindled the fields."
doc_003917,Sci/Tech,
doc_005142,Sci/Tech,"MSN   Adds   Movie   Downloads   and   Rentals.   Microsoft   partners   with   Blockbuster   Online,   CinemaNow,   and   MovieTickets.com   on   one-stop   entertainment   portal."
doc_003369,Business,Thomson receives SEC subpoena. NEW YORK (CBS.MW) -- Thomson Corp. #39;s Thomson Financial unit said it received a subpoena from the Securities and Exchange Commission requesting documents related to its Capital Markets Intelligence business.
doc_001988,World,"Athens Games: Best of Greek Past, Present. ATHENS, Greece - Little things meant a lot in Athens: a tear from Mia Hamm's eye, or a smile across Jennie Finch's mouth, was as good as gold. A pair of abandoned wrestling shoes, size 13, signaled goodbye for Rulon Gardner..."
doc_001137,Sci/Tech,"Commercial space industry blasts off. Now that rocketmen in the desert have soared into space and captured the St. Louis-based Ansari X Prize, commercial space travel seems as close as ever."
doc_002285,Sports,"OLDEST MAN DIES AT 113. November 21, 2004 -- DEWITT, NY - Fred Hale Sr., documented as the world #39;s oldest man, has died at age 113. Hale died peacefully Friday in his sleep at The Nottingham in suburban Syracuse, while trying to"
doc_005524,Sci/Tech,"Czech out this Microsoft Office alternative. Software602 updates its productivity package, which started as a creation of Czech hobbyists."
doc_002514,Sports,Barcelona beat Real Mallorca. Two goals in two minutes from Cameroon international Samuel Eto #39;o formed the backbone of a 3-1 win for Barcelona away at Real Mallorca in the Spanish La Liga on Sunday.
doc_000136,Sports,"Solberg wins first WRC event in Sardinia.. Subaru team leader Petter Solberg has won the Rally Italia Sardinia today Sunday, dominating the event from the outset, and eventually taking the honours by 2 minutes 7.9 seconds."
