doc_id,label_name,clean_text,char_len,detected_language,had_html,had_encoding_issue,was_mixed_language
doc_002399,World,More troops may be sent to Iraq. ABOARD THE USS JOHN F KENNEDY: US Defence Secretary Donald Rumsfeld met 18 of his counterparts on an aircraft carrier in the Gulf yesterday to reassure them on US strategy for Iraq after saying more troops may be sent in for the January elections.,280,en,False,False,False
doc_002983,Sci/Tech,"DIY phishing kits found on the internet. Do-it-yourself phishing kits are being made available for download free of charge from the internet, security watchers have warned.",172,en,False,False,False
doc_004290,Sci/Tech,"2,500-Year-Old Pomegranate Found in Greece. ATHENS, Greece - A scientific dig has uncovered four pomegranates believed to be 2,500 years old preserved inside a woven basket nestled in a bronze vessel, a Greek archaeologist said Friday.",235,en,False,False,False
doc_000545,Sci/Tech,"Cash Bounties For Spammers Win Limited FTC Backing. The Federal Trade Commission yesterday gave limited endorsement to offering cash rewards to people who help track down e-mail spammers, suggesting that such bounties might work but in fewer",241,en,False,False,False
doc_001768,World,"O'Reilly Says He's Ready to Fight Charges. NEW YORK - Fox News Channel's Bill O'Reilly made a TV talk show appearance on what he said was ""the worst day of my life"" Thursday, vowing to fight sexual harassment charges by one of his producers. Accuser Andrea Mackris spoke publicly for the first time, saying she felt threatened by her former boss, who filed a lawsuit charging the woman and her lawyer with extortion...",418,en,False,False,False
doc_002327,World,"NEW DELHI, Aug 29: India tested its Agni II surface to surface missile on Sunday in overcast conditions, PTI said quoting defence sources.",138,en,False,False,True
doc_000634,Sci/Tech,"Google Froogle Adds Product Reviews. Google Froogle Adds Product Reviews Almost at the end of the Holiday online shopping season (unless you're going overnight delivery) Google has broken the mold of their Froogle shopping comparison search engine (not the Jello mold, but the Beta mold) and added 3rd Party product reviews. Google said that the product reviews ...",365,en,False,False,False
doc_005528,Business,"AMD shares drop on Q3 warning. SAN FRANCISCO (CBS.MW) -- Advanced Micro Devices Inc. shares fell Tuesday after it said third-quarter sales will come in below those reported in the second quarter, citing softness in its flash memory business.",241,en,False,False,False
doc_000689,Sci/Tech,"Samsung, Sony Enter Cross-License Agreement. Two of the world #39;s consumer electronics giants, Samsung Electronics Co. and Sony Corp., have signed a cross-license agreement detailing mutual usage of patents across major product lines owned by the two companies.",263,en,False,False,True
doc_001936,Sports,Towns Celebrate and Hope Amir Can Strike Gold. Amir Khans victory sparked scenes of celebration tonight in the two towns where the boxing sensation lives and trains. Family and friends in Bolton and Bury heaped praise on the,224,en,False,False,False
doc_001457,World,"Russian move clears way to bring Kyoto into force. The Russian government approved the Kyoto Protocol on Thursday, giving decisive support to the long-delayed climate change treaty that should allow it to come into force worldwide.",231,en,False,False,False
doc_003498,World,"Activists to promote Buddha's birthplace as 'world peace city' (AFP). AFP - Buddhists from around the world will gather in revolt-hit Nepal this month to consider ways to promote Buddha's birthplace, Lumbini in the country's southwest, as a quot;world peace city.",263,en,False,False,True
doc_002089,Sports,". . . . . .Williams. Round-by-round action as Danny Williams takes on Vitali Klitschko for the WBC heavyweight title. Build-up: The atmosphere is building at the Mandalay Bay Casino, Las Vegas with a strong British presence on hand to cheer for Williams.",254,en,False,False,True
doc_003551,World,"Six Are Charged in Finnish Telecom Probe (AP). AP - The former chief executive of Sonera and five other people were charged Monday with gross violation of Finland's communications secrecy laws, following an investigation into the telecommunications company.",257,en,False,False,False
doc_002491,Sports,Linebacker #39;s future in Miami uncertain. The Dolphins #39; nightmare got worse Tuesday with news that linebacker Junior Seau will miss the rest of the season with a pectoral injury.,184,en,False,False,False
doc_002332,Business,"Aerospace subsidy stand-off goes on. EUROPEAN Union trade commissioner Peter Mandelson and Robert Zoellick, his US counterpart, failed to make headway on a trans-Atlantic stand-off over subsidies for Airbus and Boeing at a meeting yesterday, saying the dispute remains headed for World Trade",291,en,False,False,False
doc_002615,Business,"3M Profit Misses Wall Street Estimates. CHICAGO (Reuters) - 3M Co. MMM.N on Monday reported a 17 percent rise in third-quarter earnings due in part to the weak dollar, but the diversified manufacturer's results fell short of Wall Street's estimates for the first time in nearly four years, sending shares down 5 percent.",320,en,False,True,False
doc_004140,World,"Colombia Leader Pardons 23 Jailed Rebels. President Alvaro Uribe pardoned 23 jailed Marxist rebels Thursday as a goodwill gesture and said he hoped guerrilla leaders will respond by freeing hostages, though the leaders previously have said they would not reciprocate.",267,en,False,False,False
doc_000555,Sci/Tech,The number of U.S. Internet telephony subscribers is expected to surge to 1 million by the end of 2004.,103,en,False,False,True
doc_000444,Sci/Tech,"German Security Firm Hires Hacker Awaiting Trial. A German security firm has hired the teen accused of writing the Sasser and Netsky worms, a move that sends a dangerous message to hackers, anti-virus firms said Monday.",219,en,False,False,False
doc_002692,Sports,"Kidd Practices, Might Play Monday. EAST RUTHERFORD, NJ (Sports Network) - New Jersey guard Jason Kidd practiced with the team for the first time since undergoing knee surgery in July and he could be on the court Monday.",219,en,False,False,False
doc_003943,Sports,"Must-wins for Marlins. Big Day: This is probably the Marlins #39; last chance to get back in the wild-card race in earnest, their final Hail Mary play. If they sweep this doubleheader -- rescheduled, because of Hurricane",220,en,False,False,False
doc_002932,World,"Ex-US marine: I killed Iraqi civilians. A former US marine has said his unit killed more than 30 innocent Iraqi civilians in just two days. In graphic testimony presented to a Canadian asylum tribunal on Monday, Sergeant Jimmy Massey #39;s evidence",248,en,False,False,False
doc_005240,Business,"Negative sentiment towards US stock market rises. NEW YORK, August 17 (New Ratings) Analysts at Merrill Lynch say that a recent survey of global fund managers demonstrates continuously increasing negative sentiments towards the US stock market trends.",251,en,False,False,False
doc_004178,Sci/Tech,"Linux hurricane sinking SCO. SPEAKING AT the Etre conference in Cannes, the darling of the IT industry and president and CEO of SCO, Darl McBride warned everyone in sight about the risk of not protecting their intellectual property from open source quot;bandits quot; -or so the journos that",291,en,False,False,False
doc_005136,Sports,"High-water mark. FOXBOROUGH -- By the end of a 24-3 Patriots win over the Baltimore Ravens yesterday, the Patriots didn't know whether to sack Kyle Boller or to hug him.",169,en,False,False,False
doc_004609,Business,"Stocks surge on Bush win. Stocks surged Wednesday, with the Dow Jones industrials posting triple-digit gains as investors expressed relief following Sen. John Kerry #39;s concession to President Bush.",200,en,False,False,False
doc_004492,Sports,UPDATE 2-Jayasuriya leads Sri Lanka fightback in Karachi. Sanath Jayasuriya struck a cavalier 96 not out to lead Sri Lanka #39;s fightback against Pakistan after a century by Inzamam-ul-Haq on the third day of the second test on Saturday.,238,en,False,False,False
doc_001993,World,Tennis: Henman battles through. Tim Henman overcomes a back injury to beat Ivo Karlovic at the US Open.,103,en,False,False,False
doc_002379,Business,"Stock Futures Whipsaw After Jobs Data. US stock futures fell on Friday then quickly rebounded, after a US report showed job growth in August came in slightly below expectations.",177,en,False,False,False
doc_003162,Business,"Stocks off slightly despite oil news. A brokerage firm #39;s negative outlook for the semiconductor industry pushed down tech shares yesterday, while the broader market was little changed as a jump in jobless claims offset investors #39; relief over declining oil prices.",271,en,False,False,False
doc_004160,Sci/Tech,Intel Pushes Dual-Core Tech to Mainstream. Intel is on track to introduce work-sharing dual-core processors across all its product lines by the end of next year. The technology is part of a strategy shift at Intel away from processor speed and toward performance.,263,en,False,False,False
